1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.000000e+00 2.490262e+00 2.496003e+00 2.518937e+00 2.539864e+00 2.546362e+00 2.558013e+00 2.564936e+00 2.562074e+00 2.558513e+00 2.554229e+00 2.552009e+00 2.546820e+00 2.545403e+00 2.540369e+00 2.533653e+00 2.528047e+00 2.526299e+00 2.529062e+00 2.530874e+00 2.538573e+00 2.548033e+00 2.562776e+00 2.567598e+00 2.569352e+00 2.567169e+00 2.556068e+00 2.544681e+00 2.533324e+00 2.523378e+00 2.520936e+00 2.518742e+00 2.512130e+00 2.505309e+00 2.504564e+00 1.000000e+00
2.555721e+00 2.555195e+00 2.566643e+00 2.589283e+00 2.604819e+00 2.615043e+00 2.623951e+00 2.621405e+00 2.613043e+00 2.605709e+00 2.597751e+00 2.595301e+00 2.590932e+00 2.586644e+00 2.579274e+00 2.574818e+00 2.569029e+00 2.562809e+00 2.563570e+00 2.568253e+00 2.585982e+00 2.604120e+00 2.616107e+00 2.616031e+00 2.611317e+00 2.607313e+00 2.599858e+00 2.590400e+00 2.583195e+00 2.581867e+00 2.582627e+00 2.583195e+00 2.581173e+00 2.575148e+00 2.565870e+00 2.557407e+00
2.587912e+00 2.588823e+00 2.606302e+00 2.630401e+00 2.649575e+00 2.660044e+00 2.662709e+00 2.654868e+00 2.647694e+00 2.642119e+00 2.633410e+00 2.627751e+00 2.620834e+00 2.614625e+00 2.606348e+00 2.601124e+00 2.595102e+00 2.591926e+00 2.600024e+00 2.599203e+00 2.642407e+00 2.660402e+00 2.662509e+00 2.662548e+00 2.654811e+00 2.645865e+00 2.636775e+00 2.628014e+00 2.622143e+00 2.619992e+00 2.621634e+00 2.618511e+00 2.614960e+00 2.607316e+00 2.599212e+00 2.592825e+00
2.611475e+00 2.619638e+00 2.639712e+00 2.667198e+00 2.678805e+00 2.683063e+00 2.685603e+00 2.667479e+00 2.663797e+00 2.658729e+00 2.648787e+00 2.640315e+00 2.633299e+00 2.625684e+00 2.617074e+00 2.611861e+00 2.607850e+00 2.605443e+00 2.629670e+00 1.000000e+00 2.681872e+00 2.693847e+00 2.692655e+00 2.687887e+00 2.679320e+00 2.670298e+00 2.661616e+00 2.653830e+00 2.648508e+00 2.647225e+00 2.646233e+00 2.641547e+00 2.635800e+00 2.628493e+00 2.622675e+00 2.615697e+00
2.618817e+00 2.627256e+00 2.653501e+00 2.685347e+00 2.696774e+00 2.695495e+00 2.699701e+00 2.678900e+00 2.667660e+00 2.656490e+00 2.647209e+00 2.638097e+00 2.629802e+00 2.625191e+00 2.621969e+00 2.615747e+00 2.610533e+00 2.603610e+00 2.640304e+00 1.000000e+00 2.709557e+00 2.715484e+00 2.708492e+00 2.698975e+00 2.687696e+00 2.680555e+00 2.670301e+00 2.661643e+00 2.657703e+00 2.656068e+00 2.655309e+00 2.653082e+00 2.647779e+00 2.638853e+00 2.629881e+00 2.623219e+00
2.613000e+00 2.624690e+00 2.661527e+00 2.692288e+00 2.721468e+00 2.711463e+00 2.701752e+00 2.691484e+00 2.660884e+00 2.646985e+00 2.637166e+00 2.629129e+00 2.621463e+00 2.617826e+00 2.613587e+00 2.609027e+00 2.603215e+00 2.597299e+00 2.638283e+00 1.000000e+00 2.718032e+00 2.726312e+00 2.716887e+00 2.703950e+00 2.690450e+00 2.675868e+00 2.662004e+00 2.657909e+00 2.658721e+00 2.663908e+00 2.662992e+00 2.655829e+00 2.641819e+00 2.630635e+00 2.623261e+00 2.615258e+00
2.610476e+00 2.651509e+00 2.686292e+00 2.713007e+00 1.000000e+00 2.723079e+00 2.695989e+00 2.682907e+00 2.651752e+00 2.635474e+00 2.623436e+00 2.619689e+00 2.613782e+00 2.610562e+00 2.608881e+00 2.604885e+00 2.597683e+00 2.584915e+00 2.646869e+00 1.000000e+00 2.729531e+00 2.728265e+00 2.715850e+00 2.700643e+00 2.684556e+00 2.663867e+00 2.641181e+00 2.637846e+00 2.676446e+00 2.664769e+00 2.651722e+00 2.637600e+00 2.624456e+00 2.615369e+00 2.604544e+00 2.607621e+00
2.613364e+00 2.667512e+00 2.714424e+00 1.000000e+00 1.000000e+00 2.726560e+00 2.684900e+00 2.655541e+00 2.641480e+00 2.623651e+00 2.612885e+00 2.610936e+00 2.607652e+00 2.606086e+00 2.606277e+00 2.601115e+00 2.586873e+00 2.585296e+00 2.665910e+00 1.000000e+00 1.000000e+00 2.722200e+00 2.710621e+00 2.693641e+00 2.669082e+00 2.640474e+00 2.618335e+00 2.624055e+00 1.000000e+00 2.671131e+00 2.633137e+00 2.620738e+00 2.612532e+00 2.604904e+00 2.597490e+00 2.607743e+00
2.627510e+00 2.684005e+00 1.000000e+00 1.000000e+00 1.000000e+00 2.721105e+00 2.662586e+00 2.638044e+00 2.621933e+00 2.610475e+00 2.606857e+00 2.605045e+00 2.611404e+00 2.607966e+00 2.606498e+00 2.599255e+00 2.577077e+00 2.606749e+00 2.674896e+00 1.000000e+00 1.000000e+00 2.714758e+00 2.694450e+00 2.675635e+00 2.646411e+00 2.619573e+00 2.619855e+00 2.656601e+00 1.000000e+00 2.666563e+00 2.628817e+00 2.613856e+00 2.605273e+00 2.604902e+00 2.601090e+00 2.609819e+00
