1.04869428e-01 8.87497377e-02 7.63542662e-02 8.53449578e-02 1.07202247e-01 1.22996584e-01 1.32514364e-01 1.48821272e-01 1.65124281e-01 1.82673289e-01 2.06083058e-01 2.30148975e-01 2.55470171e-01 2.76645516e-01 2.83338880e-01 3.06274515e-01 3.95144497e-01 4.32331873e-01 5.02731793e-01 6.04298612e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.78799849e-01 3.31218231e-01 2.73695785e-01 2.47367022e-01 2.40004443e-01 2.25393532e-01 1.95221282e-01 1.81957262e-01 1.83218858e-01 1.89568053e-01 1.45892446e-01 1.24638253e-01
0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.54799730e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.10684959e-01 3.55187569e-01 0.00000000e+00 0.00000000e+00 2.99669984e-01 2.40937533e-01 1.85807996e-01 1.35807881e-01 1.10591038e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.15105482e-02 4.51003027e-02 4.71188197e-02 4.64670326e-02 5.26201976e-02 7.04404013e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.01067593e-01 2.11623895e-01 1.94464061e-01 1.52744764e-01 1.17470139e-01 9.06253368e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.00155926e-02 5.18500169e-02 5.27346601e-02 5.47060184e-02 5.63473068e-02 5.80946450e-02 6.29068219e-02 7.88969460e-02 8.40861120e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.34779796e-01 1.42910857e-01 1.31880731e-01 1.04160524e-01 7.48515533e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.03456815e-02 6.77623902e-02 6.99355898e-02 7.08829652e-02 7.12991420e-02 7.07315505e-02 7.27288152e-02 8.56987108e-02 1.07393455e-01 7.63521840e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.32817408e-01 1.14654964e-01 1.08532935e-01 8.73903374e-02 5.90964283e-02 3.71331789e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 7.01732333e-02 7.49552625e-02 7.58636434e-02 7.94475189e-02 9.09728616e-02 9.02131745e-02 8.52234430e-02 8.16280457e-02 8.60214839e-02 9.09749708e-02 7.18382323e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.62591315e-02 9.35458811e-02 1.02771202e-01 1.01181973e-01 7.21998057e-02 5.89545551e-02 3.87241515e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 7.92297896e-02 9.00028272e-02 8.55678399e-02 9.64457273e-02 1.11528265e-01 1.17269993e-01 1.07549607e-01 9.83843270e-02 9.65220888e-02 7.66827037e-02 6.30519065e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.10772492e-02 5.74786909e-02 7.75120984e-02 9.64966465e-02 1.01370296e-01 7.26442695e-02 5.78841504e-02 0.00000000e+00 2.76784121e-02 2.23963784e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 0.00000000e+00 7.62469923e-02 8.82900712e-02 8.93275447e-02 1.08014169e-01 1.17626643e-01 1.33290196e-01 1.26789071e-01 1.17338096e-01 1.06169898e-01 8.83437304e-02 6.76487689e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.52911963e-02 4.77022774e-02 6.62321224e-02 8.90600018e-02 1.05634492e-01 7.51621066e-02 5.73945391e-02 3.96797008e-02 3.00321833e-02 2.36970097e-02 2.23437540e-02 2.45608741e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 4.73069561e-02 8.16778252e-02 9.31607997e-02 9.36564634e-02 1.09026832e-01 1.24725435e-01 1.37070561e-01 1.44978371e-01 1.40284443e-01 1.26600481e-01 1.02941518e-01 8.05915873e-02 5.69528974e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.96750907e-02 4.06650411e-02 5.72343729e-02 7.70462495e-02 9.68747851e-02 8.03442486e-02 5.71168601e-02 0.00000000e+00 0.00000000e+00 2.56464147e-02 2.34666672e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
0.00000000e+00 0.00000000e+00 5.50561863e-02 9.07960633e-02 1.15823797e-01 1.07930739e-01 1.16991334e-01 1.39956183e-01 1.58311456e-01 1.71436820e-01 1.71363031e-01 1.62203501e-01 1.40892967e-01 1.17956671e-01 1.03871085e-01 0.00000000e+00 2.84166159e-02 2.12378350e-02 2.63456027e-02 3.59524189e-02 5.03431048e-02 6.77593932e-02 8.68618242e-02 9.91602458e-02 5.84033755e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
